agent,time,seed,reward,return,value
nominal-epc,17,23,0.9639830644254958,2.8908723155633713,2.891534633912194
nominal-epc,18,23,0.97288268404316,1.9463527789271469,1.948259975652014
nominal-epc,19,23,0.9833031261454414,0.9833031261454414,0.9827125175686167
nominal-epc,0,13,0.6657156907163655,15.66152156030018,15.628638786292996
nominal-epc,1,13,0.6739839035132025,15.147278656145268,15.233891280957456
nominal-epc,2,13,0.6872662741208093,14.6194896491233,14.714544810286018
nominal-epc,3,13,0.7065585393680253,14.07295290404292,14.046602344379409
nominal-epc,4,13,0.7355800300596956,13.501408449166558,13.610543878817879
nominal-epc,5,13,0.7673637948785093,12.894776180916024,12.902954367349395
nominal-epc,6,13,0.7873983680062946,12.249911501047995,12.353863028165858
nominal-epc,7,13,0.808290935359953,11.578296093981516,11.586116063311348
nominal-epc,8,13,0.8477486748042916,10.878793089516728,10.882958099916829
nominal-epc,9,13,0.9162800224403178,10.132368095669129,10.124923429991762
nominal-epc,10,13,0.9911924892019525,9.309179871948295,9.29913672314659
nominal-epc,11,13,0.9459263104354959,8.402007457319538,8.389853795149797
nominal-epc,12,13,0.9360184051991902,7.531395097862669,7.52463558966461
nominal-epc,13,13,0.9756820081585251,6.6619966592560385,6.657659185962526
nominal-epc,14,13,0.9763581171760213,5.743752172825772,5.747514611344597
nominal-epc,15,13,0.9836615706263956,4.8155495511613635,4.817279764844301
nominal-epc,16,13,0.9732545860470985,3.8705939197322907,3.8710335186873075
nominal-epc,17,13,0.9933564419909959,2.9266053875608007,2.9272859587972997
nominal-epc,18,13,0.9786970852155802,1.9527767126967726,1.9522683264263176
nominal-epc,19,13,0.983918815637568,0.983918815637568,0.9840230681764026
nominal-epc,0,33,0.5890227512503501,13.553367390112994,13.585710265262943
nominal-epc,1,33,0.5909187976642647,13.095297615012772,13.138840268746208
nominal-epc,2,33,0.5938042701708928,12.630685674089403,12.68012177191605
nominal-epc,3,33,0.5986771409439156,12.158466064564152,12.180241899143901
nominal-epc,4,33,0.6049438802772011,11.67655446830327,11.707364027391876
nominal-epc,5,33,0.6125786879371352,11.18344503841017,11.22151476271278
nominal-epc,6,33,0.6235744290222602,10.677642778255588,10.718121771360572
nominal-epc,7,33,0.6376815392583782,10.15562459518518,10.19571608260883
nominal-epc,8,33,0.6551593161076081,9.614083894875558,9.643233292312583
nominal-epc,9,33,0.6806674933585916,9.049418766432272,9.06382805213854
nominal-epc,10,33,0.7201190736694324,8.45328411421584,8.485196721855965
nominal-epc,11,33,0.7798319108523633,7.811277818733745,7.839668885905067
nominal-epc,12,33,0.8496317025856206,7.102470614021598,7.113116464241404
nominal-epc,13,33,0.9002008054138999,6.315998900440382,6.323147119108217
nominal-epc,14,33,0.9287224674875141,5.470503126289375,5.477948923243509
nominal-epc,15,33,0.9167278494412954,4.587657231112991,4.589774030461517
nominal-epc,16,33,0.9118386055159047,3.7080094764360565,3.7054236859932432
nominal-epc,17,33,0.9358357776114288,2.8244150211314665,2.8238758287615577
nominal-epc,18,33,0.9663112197635254,1.907655801535392,1.9033659300803438
nominal-epc,19,33,0.9508531129008752,0.9508531129008752,0.949792625184237
nominal-epc,0,3,0.5907410117446448,13.146823449158902,13.32362441404893
nominal-epc,1,3,0.5932313857599009,12.682911552943692,12.851900214342566
nominal-epc,2,3,0.5974666621856565,12.211798148670496,12.722159645909175
nominal-epc,3,3,0.6036622059486889,11.731647966146303,11.914042771677849
nominal-epc,4,3,0.6115586811568743,11.240389656765267,11.422859158505787
nominal-epc,5,3,0.6217562904306102,10.736192904654938,10.931356433242613
nominal-epc,6,3,0.6354043968932979,10.216602640630638,10.40233460181503
nominal-epc,7,3,0.6536474767449438,9.677978023977111,9.86118347162478
nominal-epc,8,3,0.6740908902999031,9.115485401244614,9.12441732458565
nominal-epc,9,3,0.6900110463265341,8.526661122166374,8.68243885200762
nominal-epc,10,3,0.7038874236651584,7.915808157413982,7.9237197427163535
nominal-epc,11,3,0.7249363897895528,7.284768417928104,7.2931487916884885
nominal-epc,12,3,0.7567035303278451,6.6260929577157075,6.636590223204053
nominal-epc,13,3,0.8057677347049577,5.9286761892806705,5.9317403594240545
nominal-epc,14,3,0.8754608387486632,5.174655004621931,5.343283327663587
nominal-epc,15,3,0.9209018180647691,4.342620369568957,4.344800805793957
nominal-epc,16,3,0.8852862560263011,3.456281365155746,3.4560055961613587
nominal-epc,17,3,0.8636778398427022,2.596964756696409,2.599090116323847
nominal-epc,18,3,0.8676396535168936,1.7507948655087946,1.7503599665737342
nominal-epc,19,3,0.8920759717089909,0.8920759717089909,0.892031583154498
nominal-epc,0,7,0.6668017590167996,15.513318039147428,15.541810882400284
nominal-epc,1,7,0.6758910886584549,14.996481091041037,15.021548859229751
nominal-epc,2,7,0.6929080305384689,14.465242426649075,14.487636732234051
nominal-epc,3,7,0.7151736680121057,13.911448884960206,13.930693264944535
nominal-epc,4,7,0.7407044819785564,13.329570926210206,13.657043097703465
nominal-epc,5,7,0.776663658141481,12.716026711345098,12.682288752115094
nominal-epc,6,7,0.8140776915492335,12.059962680003656,12.032107924354301
nominal-epc,7,7,0.8410220164998401,11.359479786317596,11.342516506009384
nominal-epc,8,7,0.8434326031360675,10.624704817997735,10.603135711492913
nominal-epc,9,7,0.8428872968766405,9.880072944304715,9.861970877202822
nominal-epc,10,7,0.8617508945679463,9.128470350937448,9.119213850449542
nominal-epc,11,7,0.909293050326059,8.350221673100506,8.345303111931143
nominal-epc,12,7,0.975810172519236,7.516089517953988,7.518150204028771
nominal-epc,13,7,0.95254164791377,6.606342773166417,6.607113660025082
nominal-epc,14,7,0.9545258601062083,5.7109102275279255,5.711315747627529
nominal-epc,15,7,0.988117788751917,4.80442865396133,4.801920222608474
nominal-epc,16,7,0.975289476763364,3.8548594598074883,3.85120451118402
nominal-epc,17,7,0.9715304402862845,2.9086565485294185,2.9062823673168134
nominal-epc,18,7,0.9944430675173495,1.9566930386294281,1.9551296521176624
nominal-epc,19,7,0.9719696677899786,0.9719696677899786,0.9706248644019528
nominal-epc,0,36,0.6377417865616476,14.706888245567734,15.127076942655329
nominal-epc,1,36,0.643846083051849,14.211259049501097,14.635205992026572
nominal-epc,2,36,0.6546118181799783,13.704457541867928,14.127798090467767
nominal-epc,3,36,0.6659734280269113,13.181662347159545,13.59497250180951
nominal-epc,4,36,0.6720173923594798,12.642110019325893,12.991794195027916
nominal-epc,5,36,0.6780068595723275,12.091002653501429,12.082258236868439
nominal-epc,6,36,0.6888323625143868,11.528278579726363,11.522830252245885
nominal-epc,7,36,0.7040243637143836,10.948935572941393,10.943646300862097
nominal-epc,8,36,0.7255543197075659,10.34839516083536,10.340635241796639
nominal-epc,9,36,0.7576514586387163,9.720041253664439,9.70912487323598
nominal-epc,10,36,0.8105224424638722,9.052918984874468,9.03914347996822
nominal-epc,11,36,0.8911179388157813,8.325653073142016,8.314780532679453
nominal-epc,12,36,0.9546951652866383,7.509631448814378,7.516279252225415
nominal-epc,13,36,0.9660100516976267,6.621147761139132,6.626817041348631
nominal-epc,14,36,0.9888147434430578,5.712260312567176,5.714569054237832
nominal-epc,15,36,0.957391677176646,4.7711571405294135,4.7723631557722035
nominal-epc,16,36,0.978202352227568,3.852288346820977,3.8533487556923802
nominal-epc,17,36,0.9939328890896475,2.903117166255969,2.9029474100196726
nominal-epc,18,36,0.9794426226951389,1.928468966834668,1.929180034398753
nominal-epc,19,36,0.958612468827807,0.958612468827807,0.9593675165625071
nominal-epc,0,27,0.5894285322641108,13.630354136958903,13.595088845365614
nominal-epc,1,27,0.5918785014661829,13.172652125954336,13.445341023354997
nominal-epc,2,27,0.5960480826079037,12.707852145947628,12.69410950655375
nominal-epc,3,27,0.6018868116987852,12.234145518524974,12.221670682629888
nominal-epc,4,27,0.6097826077223305,11.749756269521402,11.741498971652598
nominal-epc,5,27,0.619751485085361,11.252498648281891,11.251804088638066
nominal-epc,6,27,0.6324655254278037,10.740148649693467,10.747130664356146
nominal-epc,7,27,0.6490679706942608,10.209780933601678,10.219730416705511
nominal-epc,8,27,0.6705699319861347,9.657285821118604,9.668845649606837
nominal-epc,9,27,0.6985451154978295,9.077490797103504,9.06567515448192
nominal-epc,10,27,0.7341682504632054,8.46358149657139,8.441010388027035
nominal-epc,11,27,0.7722851037250379,7.807488127382003,7.771662249954449
nominal-epc,12,27,0.8040880808608926,7.106265680461581,7.073031598058648
nominal-epc,13,27,0.8361589536977208,6.365835959192615,6.342806072242098
nominal-epc,14,27,0.881381394919516,5.585532328782722,5.567205603342777
nominal-epc,15,27,0.9331051548406445,4.751667609962833,4.749300015566861
nominal-epc,16,27,0.960585908756501,3.857133793052716,3.8522548515307697
nominal-epc,17,27,0.9778894023288135,2.9258059437335513,2.9247412145691714
nominal-epc,18,27,0.992163741022872,1.9675924660653914,1.965199098930185
nominal-epc,19,27,0.9852815404469895,0.9852815404469895,0.9852102837056429
nominal-epc,0,21,0.6319710093948951,14.757242669629216,15.018747856844396
nominal-epc,1,21,0.6371729486073494,14.267951171953861,14.535344352699038
nominal-epc,2,21,0.6461117433269326,13.768462851865165,14.021993406275998
nominal-epc,3,21,0.659338128393885,13.254900109634574,13.45346700656396
nominal-epc,4,21,0.6734035784412691,12.722789880041102,12.91419422460751
nominal-epc,5,21,0.6843785445879178,12.171097274343264,12.194924840559993
nominal-epc,6,21,0.7000852627382281,11.602746191672068,11.642878448137646
nominal-epc,7,21,0.7219431516692918,11.01278881710489,11.053112759336745
nominal-epc,8,21,0.7510144249543234,10.394793601450097,10.417021712373666
nominal-epc,9,21,0.7937672761246173,9.74119108736947,9.763011237956462
nominal-epc,10,21,0.8470073048019766,9.037801829540257,9.050115220606529
nominal-epc,11,21,0.9003552979178675,8.273529822967959,8.292156011656347
nominal-epc,12,21,0.9380810522027092,7.447651035404133,7.469265707483967
nominal-epc,13,21,0.9516449048956874,6.575323215354974,6.585924847636283
nominal-epc,14,21,0.963487543903975,5.680483141878066,5.691037027505345
nominal-epc,15,21,0.9700009325787189,4.764642018155648,4.766673484998041
nominal-epc,16,21,0.9750758227641545,3.83297079351205,3.8335003304809554
nominal-epc,17,21,0.9698627897899991,2.886762596715046,2.885726795738817
nominal-epc,18,21,0.9837968355254889,1.936262431237421,1.9375519489544983
nominal-epc,19,21,0.9620864603150829,0.9620864603150829,0.9632624664562504
nominal-epc,0,24,0.5893093300030503,14.075698179628642,14.063113619125257
nominal-epc,1,24,0.5912198536146579,13.622614999621808,13.61111227540666
nominal-epc,2,24,0.5941261677947162,13.163025400007223,13.142645026414923
nominal-epc,3,24,0.5988278131500167,12.695857810315662,12.681134497515663
nominal-epc,4,24,0.605969918130654,12.219222219359239,12.205367480833749
nominal-epc,5,24,0.6159202412519675,11.730557880028874,11.722797272487735
nominal-epc,6,24,0.6297947540031199,11.22690670583526,11.222031364369972
nominal-epc,7,24,0.6492770991523169,10.704153486699132,10.704709457303329
nominal-epc,8,24,0.675791274163838,10.156440795501833,10.154169710334711
nominal-epc,9,24,0.7136135887282951,9.576413657917165,9.577224195401817
nominal-epc,10,24,0.7735638789356736,8.95232330221098,8.963551613182004
nominal-epc,11,24,0.8573868896541055,8.261373154823543,8.26294594391012
nominal-epc,12,24,0.9481160904711136,7.478774005221654,7.492123248115458
nominal-epc,13,24,0.9719780212236007,6.596624156313677,6.604956694551754
nominal-epc,14,24,0.9540424839668522,5.681460742515229,5.687798127988322
nominal-epc,15,24,0.9735529046127191,4.7751699581296725,4.769036473900893
nominal-epc,16,24,0.988103924919293,3.8400172257747007,3.844321054257944
nominal-epc,17,24,0.9782236832809492,2.880720505914553,2.8808294359582582
nominal-epc,18,24,0.9660854875587379,1.9217139622561659,1.9242099994914124
nominal-epc,19,24,0.9652812875731596,0.9652812875731596,0.9665250802137961
nominal-epc,0,10,0.580298585540837,11.551192717343612,13.336244234729994
nominal-epc,1,10,0.5818608219940715,11.081711244245227,12.873656968054284
nominal-epc,2,10,0.5841408181888604,10.60590951742541,10.6064612424287
nominal-epc,3,10,0.5873845236026571,10.122998686097525,10.12551208614185
nominal-epc,4,10,0.5920305827814349,9.631933497469563,9.638394080152413
nominal-epc,5,10,0.5980556909143333,9.131215065341543,9.144674085753577
nominal-epc,6,10,0.6051206365820375,8.619352903461829,9.026288460237394
nominal-epc,7,10,0.6121108973059489,8.095184107959387,8.11058631495022
nominal-epc,8,10,0.6174790484467189,7.5586598087408445,7.5762499977537265
nominal-epc,9,10,0.6228494859903668,7.011293697266794,7.0224999778792965
nominal-epc,10,10,0.6291983272233959,6.45297395078427,6.459275603163068
nominal-epc,11,10,0.6353150048013907,5.882601639960479,5.88937941027789
nominal-epc,12,10,0.6414764724464541,5.300289530463726,5.304970558800648
nominal-epc,13,10,0.645407486692438,4.705871775775021,4.7114478571737015
nominal-epc,14,10,0.6521374905436483,4.101479079881398,4.105141019724668
nominal-epc,15,10,0.6624693450914071,3.484183423573484,3.487096778402793
nominal-epc,16,10,0.6779195327646766,2.850216240890987,2.8511001738427475
nominal-epc,17,10,0.7002496381130898,2.1942390991174854,2.1937040382393405
nominal-epc,18,10,0.7332037078322613,1.5090802636408034,1.5097559123336135
nominal-epc,19,10,0.783713692735901,0.783713692735901,0.7834207919278846
nominal-epc,0,17,0.5746107448099853,12.285892487573074,12.902667756692516
nominal-epc,1,17,0.5760455104850997,11.829577517942516,12.438516162016501
nominal-epc,2,17,0.5776230059983193,11.367204047936783,11.359161840820406
nominal-epc,3,17,0.5789323473682709,10.898566709028751,10.896592967240188
nominal-epc,4,17,0.5811225408833889,10.423873092586344,10.422665107185988
nominal-epc,5,17,0.5839954902079303,9.94217227444743,9.944489144020274
nominal-epc,6,17,0.5878900335051873,9.452703822464139,9.457676018922198
nominal-epc,7,17,0.5930380243888864,8.954357362584803,8.958488279459006
nominal-epc,8,17,0.5996130734436449,8.445777109288803,8.447533217827763
nominal-epc,9,17,0.6080456423003043,7.925418218025413,7.9269409030526345
nominal-epc,10,17,0.6188206450289819,7.391285430025363,7.391142908009897
nominal-epc,11,17,0.6326630837544458,6.840873520198364,6.840965640473584
nominal-epc,12,17,0.6506542609610901,6.270919632771635,6.272727534848657
nominal-epc,13,17,0.6756148028830001,5.6770357291015605,5.6784163744698795
nominal-epc,14,17,0.7121720412987137,5.051940329513697,5.057941942524037
nominal-epc,15,17,0.7686633352249597,4.383604331530286,4.389059899669896
nominal-epc,16,17,0.8551591570706295,3.6514555518235627,3.6520882277268445
nominal-epc,17,17,0.9566123760949884,2.8245418128817503,2.8235354358912037
nominal-epc,18,17,0.9628557718603243,1.8867974108957193,1.888495858564296
nominal-epc,19,17,0.9332743828640353,0.9332743828640353,0.9334142621108428
nominal-epc,0,14,0.6559238662933894,15.918503338621134,15.858917770726972
nominal-epc,1,14,0.6632779666476994,15.416746941745194,15.375626029078111
nominal-epc,2,14,0.6762699997035272,14.902493914239894,14.87463707890688
nominal-epc,3,14,0.6961607718115405,14.36992314599633,14.304757003769815
nominal-epc,4,14,0.7234955461908981,13.811881186045243,13.765641917634408
nominal-epc,5,14,0.7618451769387606,13.220591555408424,13.212135135410165
nominal-epc,6,14,0.8235074501221851,12.584592301484516,12.547385879400796
nominal-epc,7,14,0.9099065572046358,11.879883688244778,11.87866184045752
nominal-epc,8,14,0.9740591456242811,11.080784980848629,11.086372452006067
nominal-epc,9,14,0.9625478671716872,10.208813974974086,10.216082020205022
nominal-epc,10,14,0.9628815383358641,9.339662735153938,9.287105556573513
nominal-epc,11,14,0.9716865699892132,8.461395148301087,8.391365204598817
nominal-epc,12,14,0.9723274755996083,7.565362200315023,7.492722766920794
nominal-epc,13,14,0.9809917107367077,6.659631035066075,6.587524896414319
nominal-epc,14,14,0.9788757073816976,5.735999317504412,5.661352613010086
nominal-epc,15,14,0.9842642325153819,4.805175363760317,4.7623483542707294
nominal-epc,16,14,0.9797072131972637,3.8595061931767027,3.867611058876636
nominal-epc,17,14,0.9807456945820814,2.9088878585650897,2.9098751550208273
nominal-epc,18,14,0.9771728086365908,1.9476183474575843,1.948084173009914
nominal-epc,19,14,0.9802480190111045,0.9802480190111045,0.9807901749396595
nominal-epc,0,4,0.6365047578771322,15.317379517210432,15.641244536702736
nominal-epc,1,4,0.6427000114335597,14.829166423568987,15.163835488530703
nominal-epc,2,4,0.6540607076469231,14.32976405266205,14.649349430320228
nominal-epc,3,4,0.6718930421317053,13.813841762641543,14.148128659586288
nominal-epc,4,4,0.6962636085525433,13.274695677282663,13.617825042107121
nominal-epc,5,4,0.7227450139218353,12.705486938111234,12.702321013010668
nominal-epc,6,4,0.748333049912752,12.10377972140343,12.094768040896877
nominal-epc,7,4,0.7772381408166871,11.470148153020888,11.471819000248626
nominal-epc,8,4,0.8211126044752359,10.800919204246668,10.807894068573564
nominal-epc,9,4,0.8951846687677242,10.080612727041851,10.095520033155427
nominal-epc,10,4,0.9865604551882892,9.278210159872854,9.295632452095939
nominal-epc,11,4,0.9499858796529818,8.375403742105622,8.38451784461485
nominal-epc,12,4,0.9408739933171499,7.500422083285495,7.506058383248824
nominal-epc,13,4,0.9665421667765223,6.625806151483177,6.637758185994338
nominal-epc,14,4,0.9873417170235121,5.71642826738046,5.725494197372347
nominal-epc,15,4,0.9781620711967559,4.776855101370655,4.780630437345816
nominal-epc,16,4,0.9612184319753452,3.8370636668423215,3.84039846648318
nominal-epc,17,4,0.9780661007596031,2.9048941766333094,2.9072567217125265
nominal-epc,18,4,0.9698663706371745,1.9462909857310167,1.950260619411016
nominal-epc,19,4,0.9862874899937799,0.9862874899937799,0.9871770075019608
nominal-epc,0,38,0.5867399348631164,13.7380913932323,13.722266333213309
nominal-epc,1,38,0.5890142029600072,13.284193392292105,13.270749866595237
nominal-epc,2,38,0.5928490464127073,12.823413322557675,12.808145416324273
nominal-epc,3,38,0.5983504000985065,12.354105329439362,12.337533930165867
nominal-epc,4,38,0.6057960822051838,11.874499928627126,11.85606651432891
nominal-epc,5,38,0.6150023493907479,11.382529137799942,11.367939776434744
nominal-epc,6,38,0.6266639872531643,10.876289685261813,10.85966665531964
nominal-epc,7,38,0.6420279696904518,10.353157270715805,10.33494400424418
nominal-epc,8,38,0.6619257043027069,9.809221516187227,9.802182155743314
nominal-epc,9,38,0.6890315866312337,9.239692739277293,9.228351475191564
nominal-epc,10,38,0.7285479683506748,8.637031467319252,8.625118192707344
nominal-epc,11,38,0.794726224638735,7.98836717067533,7.97942747202613
nominal-epc,12,38,0.8952576083862197,7.266303985895551,7.25246719234295
nominal-epc,13,38,0.9769481593793796,6.435400381322557,6.425575544444875
nominal-epc,14,38,0.9187209715050826,5.513588102972907,5.501096788472647
nominal-epc,15,38,0.8992995766367988,4.64127993077558,4.629253924607553
nominal-epc,16,38,0.9070423630174578,3.779778135493718,3.775270093823515
nominal-epc,17,38,0.95253792814746,2.9017533055315763,2.8983730307244047
nominal-epc,18,38,0.9876188827884003,1.9689044216001172,1.967365167622039
nominal-epc,19,38,0.9911975139512293,0.9911975139512293,0.989678054765643
nominal-epc,0,31,0.6204486343588439,15.062323247759473,14.995314196418057
nominal-epc,1,31,0.6249878796816716,14.587752134748111,14.603383802711965
nominal-epc,2,31,0.6330522324646313,14.103802277844887,14.106115757726695
nominal-epc,3,31,0.645026839474909,13.606818227656825,13.628953613012241
nominal-epc,4,31,0.6622248453006158,13.092718573921127,13.126599133832691
nominal-epc,5,31,0.6851996123357569,12.556054271333851,12.541408148008816
nominal-epc,6,31,0.7163405898321884,11.990762281816256,11.995250485925064
nominal-epc,7,31,0.7617598801268933,11.388304739377846,11.3942109065897
nominal-epc,8,31,0.821177771310083,10.733883696213084,10.751450805113656
nominal-epc,9,31,0.894352304775738,10.012834267578787,10.029517991643962
nominal-epc,10,31,0.9800826867573341,9.210587841215201,9.229356522276579
nominal-epc,11,31,0.9363360629062907,8.313641570159463,8.309294754540844
nominal-epc,12,31,0.9230214851729457,7.4518237447001745,7.445803432395431
nominal-epc,13,31,0.9382771441010729,6.594749757098211,6.586228045781164
nominal-epc,14,31,0.9602437628410054,5.713608699997109,5.713590748274469
nominal-epc,15,31,0.9726961846337159,4.801378724400105,4.803348767618452
nominal-epc,16,31,0.9856014981836327,3.8673561007741304,3.867116206141056
nominal-epc,17,31,0.9819455881564915,2.9108632349398964,2.9163908824498215
nominal-epc,18,31,0.9744075740467426,1.9484016634175807,1.9471633157816632
nominal-epc,19,31,0.9838324135058971,0.9838324135058971,0.9844096953622141
nominal-epc,0,34,0.5777590318500349,12.853774499321997,12.882627898485405
nominal-epc,1,34,0.5791406363853157,12.400015623709052,12.416603092844888
nominal-epc,2,34,0.5814084743860064,11.940277764973473,11.951584465545361
nominal-epc,3,34,0.5846335409511256,11.473605344027744,11.478978232185597
nominal-epc,4,34,0.588939723427928,10.99896141724911,11.001615871679212
nominal-epc,5,34,0.5944337470185048,10.515173428102203,10.510551798556673
nominal-epc,6,34,0.6014073647065951,10.020949172811816,10.018932511465648
nominal-epc,7,34,0.6102344253388121,9.514688695055781,9.512681172988808
nominal-epc,8,34,0.6213741405007491,8.99439825223936,8.989577467457906
nominal-epc,9,34,0.6357780100617276,8.457600112867285,8.45918951339586
nominal-epc,10,34,0.6547911340932296,7.900830406874301,7.911665367787724
nominal-epc,11,34,0.6813918856604954,7.319231588667749,7.326685397673352
nominal-epc,12,34,0.7222926786373848,6.704888588896215,6.70453999171266
nominal-epc,13,34,0.7920085689171378,6.043026171978617,6.043862100419121
nominal-epc,14,34,0.9042676939284979,5.304058184910585,5.310570938130554
nominal-epc,15,34,0.9600491598297821,4.444232819173825,4.440758252587745
nominal-epc,16,34,0.8983065860107118,3.5193774336808517,3.5101950584656834
nominal-epc,17,34,0.8761273809923558,2.647546310777919,2.642525422851698
nominal-epc,18,34,0.8836466671021281,1.7893120502884476,1.7891273236573149
nominal-epc,19,34,0.9148135183700197,0.9148135183700197,0.9137281507833981
nominal-epc,0,32,0.5824855301565941,13.69045256130549,13.742362341182538
nominal-epc,1,32,0.5845983454082423,13.240370738534237,13.284767051263739
nominal-epc,2,32,0.5882910981626492,12.783608477905045,12.828730833564254
nominal-epc,3,32,0.5936797226706729,12.3185024037802,12.352925057433785
nominal-epc,4,32,0.6004449211367743,11.843255233443966,11.871257510189839
nominal-epc,5,32,0.6085633819115971,11.356374052835546,11.368571893200219
nominal-epc,6,32,0.6198253893166523,10.856374415074695,10.866082559681072
nominal-epc,7,32,0.6356432062019712,10.33994851086671,10.350037001051822
nominal-epc,8,32,0.6566759117706826,9.802328590570443,9.800807009198227
nominal-epc,9,32,0.6834237826799321,9.238033008888648,9.2458960016953
nominal-epc,10,32,0.7203925750166318,8.641019420412844,8.647603532771319
nominal-epc,11,32,0.7741050107381743,8.000633177167892,7.9945773942539065
nominal-epc,12,32,0.8418518912191744,7.299523400434058,7.2902729985240775
nominal-epc,13,32,0.9071239484029036,6.522900514358469,6.527501812698069
nominal-epc,14,32,0.9460770485640932,5.672501581773298,5.670039182160867
nominal-epc,15,32,0.9723635551905323,4.774166195160813,4.7718229606249665
nominal-epc,16,32,0.9766041135395412,3.8402046868386672,3.8409766348381233
nominal-epc,17,32,0.9733446423927024,2.892525831615279,2.894890311961464
nominal-epc,18,32,0.9753811510598205,1.9385668578005821,1.9410456731430212
nominal-epc,19,32,0.9729148552936987,0.9729148552936987,0.9728508531234203
nominal-epc,0,15,0.5699228255124055,12.050102594826148,12.53061296174425
nominal-epc,1,15,0.571109222586848,11.596141181124997,12.062352035872664
nominal-epc,2,15,0.5729537686905465,11.1363959177153,11.136271500029418
nominal-epc,3,15,0.5755854985443041,10.670143584873488,10.66454640898287
nominal-epc,4,15,0.5788937699290542,10.196523319524427,10.19333306822548
nominal-epc,5,15,0.5830669416816123,9.71477732282361,9.7286615480554
nominal-epc,6,15,0.5874031959945686,9.223949879941411,9.220644835634147
nominal-epc,7,15,0.5914786823749163,8.723784529239236,8.72186945581471
nominal-epc,8,15,0.5969868897419205,8.214450350368,8.208172764236304
nominal-epc,9,15,0.6040980860468992,7.69440753598594,7.690172102762969
nominal-epc,10,15,0.6130786396358,7.161928737312162,7.1576449195966045
nominal-epc,11,15,0.6244984620557693,6.615000098662992,6.6135439665005835
nominal-epc,12,15,0.6394080235997486,6.05101175414871,6.0485122211999585
nominal-epc,13,15,0.6594716213325769,5.4662663944939,5.463256406462061
nominal-epc,14,15,0.6874642344941023,4.855348255718509,4.852800811403456
nominal-epc,15,15,0.7296450427582376,4.209983859822632,4.205545944546012
nominal-epc,16,15,0.7986612841602498,3.5154937546104996,3.5163423064006167
nominal-epc,17,15,0.9069049555548476,2.74427522267702,2.7449333039893045
nominal-epc,18,15,0.965309311586139,1.855929562749669,1.8565314269563304
nominal-epc,19,15,0.899616415316697,0.899616415316697,0.900194318000326
nominal-epc,0,26,0.740560556418121,16.845380660590475,16.812757040989048
nominal-epc,1,26,0.7551252371088829,16.267495054719546,16.244678471126747
nominal-epc,2,26,0.7802812019471035,15.669060421828954,15.657727771128298
nominal-epc,3,26,0.8216833350113679,15.039170929173586,15.030740724930675
nominal-epc,4,26,0.8766130592091732,14.361098579961837,14.361025078125756
nominal-epc,5,26,0.9316484660992376,13.620692445204712,13.624219118433953
nominal-epc,6,26,0.9902044349765533,12.817216140510578,12.820468844968644
nominal-epc,7,26,0.9674093475231599,11.94647647023639,11.93954872755522
nominal-epc,8,26,0.9807655129708384,11.089966790619426,11.09094494647421
nominal-epc,9,26,0.9748175591449888,10.21131442186726,10.208788734919398
nominal-epc,10,26,0.9769908303209656,9.329794810830576,9.311619512716966
nominal-epc,11,26,0.9491312770096473,8.437175737888495,8.429977386061696
nominal-epc,12,26,0.9709293495472624,7.563681273614998,7.552098845020371
nominal-epc,13,26,0.984385092970915,6.659345377846198,6.648382598849793
nominal-epc,14,26,0.9980819743571738,5.73228311603564,5.729506441098685
nominal-epc,15,26,0.9742533136439037,4.782021355230774,4.783322415067412
nominal-epc,16,26,0.982130447042274,3.846230345037242,3.8436467540012473
nominal-epc,17,26,0.9621512994363203,2.8930301999949175,2.8907618393418555
nominal-epc,18,26,0.9923681264152282,1.9503827278369668,1.947835243428635
nominal-epc,19,26,0.9676915165876148,0.9676915165876148,0.9667067646180555
nominal-epc,0,8,0.6020314486013542,13.678685826251689,14.035670198233788
nominal-epc,1,8,0.6045244605600952,13.208741795606402,13.566652843590042
nominal-epc,2,8,0.6083471901860427,12.731532661662934,12.982900441954516
nominal-epc,3,8,0.6134899567702037,12.245641890380702,12.592991074747918
nominal-epc,4,8,0.6195484813357147,11.74964841778838,12.073141584218192
nominal-epc,5,8,0.6266584310308305,11.242525188336026,11.274040663793244
nominal-epc,6,8,0.6363243090258649,10.723097734651713,10.751444685058955
nominal-epc,7,8,0.6498805771790002,10.188660025884696,10.214612380786411
nominal-epc,8,8,0.6691364092440171,9.635130756268378,9.659695956722102
nominal-epc,9,8,0.6975503368797952,9.056559946489255,9.105507387780955
nominal-epc,10,8,0.7408953327103408,8.443444050110564,8.449758962573705
nominal-epc,11,8,0.8020183621007066,7.780352239798206,7.788405608084422
nominal-epc,12,8,0.8766275082198149,7.048822098684343,7.050342578532066
nominal-epc,13,8,0.9132329585969863,6.23453999036821,6.234931628066337
nominal-epc,14,8,0.894765333534659,5.375057607849721,5.371899025174409
nominal-epc,15,8,0.9014125470500247,4.525547751833396,4.526873199583804
nominal-epc,16,8,0.9102664217040808,3.6607426310943145,3.6639026760344713
nominal-epc,17,8,0.9073389627378046,2.7782587973638724,2.780638500476282
nominal-epc,18,8,0.9401865246505002,1.889818014773806,1.8918811452658915
nominal-epc,19,8,0.9592237273972786,0.9592237273972786,0.9588204406998638
nominal-epc,0,16,0.7373691114726931,16.82406095562308,16.846617405075875
nominal-epc,1,16,0.7542898567626155,16.249183680959987,16.269361252151526
